timestamp,unit_id,cycle,batt_voltage,batt_current,batt_internal_resistance,batt_soh,batt_temp,batt_charge_cycles,batt_capacity_ah,seeker_coolant_temp,seeker_coolant_pressure,seeker_cooldown_time,seeker_lock_time,seeker_sensor_drift,seeker_signal_noise_ratio,gyro_vibration_rms,gyro_spinup_time,gyro_alignment_drift,gyro_bearing_temp,gyro_acoustic_emission,tube_temp_post_fire,tube_bore_wear_mm,tube_recoil_deviation_pct,tube_corrosion_index,tube_wall_thickness_mm,round_count,op_hours,time_since_maintenance,ambient_temp,humidity_pct,dust_exposure,storage_duration_days,rul_battery,rul_seeker,rul_gyro,health_label,failure_within_50h,anomaly_flag
2023-01-23 12:43:52.341081495,STG-013,231,27.3,11.01,0.0404,83.4,32.5,183,2.095,-63.3,4.25,2.18,1.69,0.2897,35.0,1.44,1.53,0.1201,39.4,40.5,215.4,0.4165,0.05,3.77,4.901,213,540.7,84.9,-12.3,18.8,3.6,215,222,616,1192,0,0,0
2023-01-23 12:48:26.049460927,STG-013,232,26.86,10.72,0.0506,80.7,32.1,183,2.028,-63.5,3.7,2.91,1.38,0.3396,33.0,2.488,1.45,0.0998,37.4,37.5,197.3,0.4316,0.9,5.26,4.776,216,540.8,80.6,-3.6,44.6,6.0,315,209,603,1179,0,0,0
2023-01-23 15:14:27.196362459,STG-013,233,27.34,10.94,0.0642,80.8,36.4,187,2.002,-67.0,4.49,2.9,1.56,0.3247,37.0,1.198,1.5,0.1307,34.5,38.7,203.0,0.4366,-0.28,3.26,4.843,217,543.2,85.0,-0.4,35.2,3.94,225,208,597,1171,0,0,0
2023-01-23 12:36:23.808163690,STG-013,234,26.8,11.02,0.0522,82.0,38.6,186,2.045,-63.1,4.38,2.57,1.79,0.347,33.4,1.47,1.45,0.1009,35.3,43.1,198.6,0.4291,1.81,3.89,4.802,216,540.6,83.2,-8.8,29.0,2.86,237,217,594,1135,0,0,0
2023-01-23 12:13:42.456944429,STG-013,235,27.29,11.16,0.0468,83.4,32.8,186,2.057,-62.2,4.52,2.67,1.87,0.3537,33.6,1.76,1.63,0.1431,38.8,40.2,232.0,0.4494,-2.6,3.86,4.824,221,540.2,83.7,-8.4,27.0,5.57,128,204,613,1128,0,0,0
2023-01-23 20:04:23.505610842,STG-013,236,26.59,9.49,0.038,77.3,36.3,189,1.993,-63.8,4.02,2.8,1.24,0.2722,37.9,1.928,1.69,0.1142,31.5,38.7,201.3,0.4179,0.42,4.12,4.831,217,548.1,84.9,-10.1,41.9,4.51,11,201,560,1157,0,0,0
2023-01-23 20:11:25.334043442,STG-013,237,27.83,9.96,0.076,81.9,33.7,187,2.067,-62.2,4.07,2.66,1.55,0.4234,33.3,1.408,1.59,0.1223,39.5,40.4,223.3,0.4374,3.62,3.09,4.773,222,548.2,86.9,-3.5,25.8,4.46,263,212,569,1131,0,0,0
2023-01-24 10:02:04.462795301,STG-013,238,27.55,10.05,0.048,82.8,34.2,189,2.088,-62.6,4.41,2.13,1.58,0.3505,32.0,1.757,1.65,0.1479,40.1,43.7,226.7,0.4343,2.02,4.55,4.823,224,562.0,85.9,-1.8,37.5,3.56,142,226,574,1134,0,0,0
2023-01-24 10:21:30.328050654,STG-013,239,27.06,9.58,0.0302,82.1,32.9,188,2.082,-63.1,4.32,2.26,1.7,0.2663,32.5,1.26,1.58,0.111,35.6,40.7,215.4,0.4496,1.83,4.91,4.847,223,562.4,85.0,0.3,36.8,4.92,46,206,546,1139,0,0,0
2023-01-24 04:37:42.159228783,STG-013,240,27.01,10.78,0.0484,84.4,32.6,192,2.081,-63.7,4.06,2.32,1.69,0.3047,30.1,1.753,1.69,0.1295,37.6,43.7,183.8,0.4419,1.06,4.21,4.798,225,556.6,88.9,-6.5,34.8,3.22,357,209,561,1117,0,0,0
2023-01-24 10:48:34.018535328,STG-013,241,27.85,10.38,0.041,79.9,32.9,191,1.978,-63.7,4.3,2.37,1.7,0.3259,29.2,1.459,1.71,0.1186,34.0,40.8,194.4,0.4599,-0.73,4.21,4.846,229,562.8,86.5,-3.2,37.7,5.72,104,202,549,1091,0,0,0
2023-01-24 11:56:06.473593658,STG-013,242,27.18,9.93,0.0481,80.9,33.9,193,2.034,-60.9,4.11,3.02,1.85,0.4101,33.6,1.574,1.53,0.1366,37.8,41.0,209.3,0.4456,-0.19,4.24,4.715,228,563.9,90.7,-14.2,37.3,6.03,331,194,544,1119,0,0,0
2023-01-24 17:00:03.159098122,STG-013,243,27.79,10.61,0.0454,83.7,34.2,195,2.062,-64.9,4.37,2.58,1.43,0.4522,35.1,1.756,1.63,0.1219,38.2,40.5,210.6,0.4422,-1.17,3.4,4.784,227,569.0,87.4,-7.9,37.4,2.55,100,204,608,1159,0,0,0
2023-01-24 21:41:10.416475191,STG-013,244,26.58,11.4,0.0415,78.0,34.3,190,1.963,-63.5,4.37,2.91,1.61,0.4187,34.0,2.053,1.76,0.1282,36.4,38.2,225.8,0.4609,1.81,4.59,4.729,232,573.7,84.6,-9.6,33.6,3.4,330,201,564,1140,0,0,0
2023-01-24 17:33:50.208155460,STG-013,245,27.34,10.21,0.0607,79.3,31.9,194,2.009,-63.0,4.32,2.71,1.83,0.3646,32.9,1.988,1.66,0.1317,39.8,41.8,235.6,0.4612,1.67,2.37,4.744,230,569.6,88.5,-11.0,21.7,2.33,208,199,597,1129,0,0,0
2023-01-25 00:11:59.880941057,STG-013,246,27.04,10.37,0.0661,83.7,33.8,197,2.08,-63.2,4.13,3.12,1.66,0.3806,28.9,1.896,1.55,0.1238,39.0,39.2,220.8,0.4665,2.56,1.23,4.632,232,576.2,86.9,1.9,27.7,3.68,328,209,550,1124,0,0,0
2023-01-24 21:12:20.944061283,STG-013,247,27.77,9.55,0.0551,82.1,31.9,199,2.064,-61.9,4.06,2.58,1.55,0.3063,33.1,2.382,1.75,0.1386,38.7,47.1,190.4,0.4765,-0.82,3.7,4.786,235,573.2,88.3,-6.9,30.4,5.68,291,183,573,1053,0,0,0
2023-01-25 08:31:53.211679003,STG-013,248,26.82,10.22,0.0358,81.3,37.4,198,1.993,-61.1,4.1,3.44,1.96,0.4785,33.9,2.234,1.71,0.1408,36.7,44.4,220.7,0.4527,0.25,4.18,4.686,230,584.5,90.4,1.1,38.6,4.52,31,191,570,1091,0,0,0
2023-01-25 03:59:56.890395695,STG-013,249,27.09,10.51,0.0833,79.0,34.9,197,1.99,-62.8,4.1,2.98,1.64,0.3137,34.1,1.997,1.63,0.1238,43.1,41.2,242.4,0.476,2.97,3.5,4.725,231,580.0,86.5,-0.1,40.1,4.28,117,192,573,1105,0,0,0
2023-01-24 22:58:59.838838734,STG-013,250,26.92,10.87,0.0467,78.6,36.8,199,1.963,-64.9,4.46,3.1,1.92,0.3314,32.7,2.38,1.83,0.1235,38.4,39.8,203.3,0.4681,0.18,4.05,4.662,233,575.0,1.2,-2.4,26.5,3.96,334,205,550,1066,0,0,0
2023-01-25 07:43:04.927581527,STG-013,251,27.25,9.36,0.0584,84.0,33.6,197,2.094,-60.7,4.42,2.48,1.66,0.3889,34.4,1.834,1.63,0.1367,34.6,43.4,218.8,0.4647,-0.35,4.17,4.808,238,583.7,0.6,-13.0,29.2,5.2,313,191,570,1060,0,0,0
2023-01-25 21:26:35.648084526,STG-013,252,27.29,10.45,0.0477,80.2,32.3,200,1.997,-61.6,3.94,2.97,1.66,0.4161,36.1,1.614,1.64,0.138,35.2,38.6,204.6,0.4689,4.16,3.92,4.67,232,597.4,5.5,-15.3,32.3,3.68,173,190,528,1075,0,0,0
2023-01-25 11:48:36.063455711,STG-013,253,27.17,10.78,0.0497,80.2,34.8,200,1.995,-63.0,4.22,2.4,1.78,0.3776,31.6,2.409,1.86,0.1367,39.7,44.1,195.2,0.4687,1.43,4.38,4.792,239,587.8,1.3,0.3,36.9,4.74,201,213,526,1067,0,0,0
2023-01-25 13:27:49.388032635,STG-013,254,27.28,11.16,0.0526,81.9,35.1,200,2.074,-60.0,4.35,2.82,1.53,0.3923,31.2,1.265,1.79,0.1256,38.7,41.0,200.2,0.4633,2.37,3.67,4.74,235,589.5,2.3,-2.0,26.0,3.72,113,191,507,1096,0,0,0
2023-01-25 16:30:47.095658849,STG-013,255,27.14,10.24,0.0603,78.1,31.9,200,1.958,-58.5,3.78,2.4,1.66,0.3556,32.4,2.171,1.64,0.1379,37.7,41.4,224.3,0.4843,1.78,4.33,4.703,239,592.5,0.0,-3.8,39.4,5.25,219,203,569,1054,0,0,0
2023-01-26 01:44:06.371382365,STG-013,256,27.15,9.91,0.076,80.3,34.6,203,2.006,-61.8,4.33,2.74,1.95,0.4006,32.1,2.286,1.79,0.1567,41.3,42.3,237.5,0.4638,1.42,3.59,4.812,237,601.7,2.3,-11.6,34.9,2.48,345,183,584,1073,0,0,0
2023-01-26 05:25:48.065269920,STG-013,257,27.24,10.67,0.0444,79.3,37.2,199,1.966,-63.3,4.38,2.6,1.7,0.4482,28.5,2.514,1.81,0.1448,35.5,42.2,212.5,0.4667,2.68,3.87,4.713,237,605.4,5.8,-3.8,29.7,3.4,130,180,549,1069,0,0,0
2023-01-25 17:20:11.752802570,STG-013,258,27.49,11.11,0.0729,81.5,36.6,203,2.014,-63.1,4.46,2.87,2.2,0.3932,28.9,1.328,1.68,0.1205,39.8,42.2,213.3,0.4701,0.73,4.74,4.732,238,593.3,2.4,-1.9,49.3,4.03,255,192,518,1015,0,0,0
2023-01-26 05:27:10.479134587,STG-013,259,26.79,11.0,0.0672,80.2,33.5,203,1.968,-61.8,4.22,2.51,1.84,0.4373,32.6,2.388,1.63,0.1296,40.0,42.2,239.3,0.465,0.18,4.56,4.649,242,605.5,5.5,-9.0,37.5,5.79,356,185,510,1041,0,0,0
2023-01-26 06:04:02.097826424,STG-013,260,27.47,8.73,0.0662,78.6,32.2,205,1.975,-63.3,4.16,2.98,1.88,0.4105,33.0,1.903,1.64,0.1447,41.2,39.2,221.9,0.477,0.95,3.51,4.678,241,606.1,4.4,-3.1,18.3,4.05,169,175,498,992,0,0,0
2023-01-26 19:02:21.526385871,STG-013,261,27.14,10.37,0.0676,80.5,35.1,205,2.039,-62.5,4.08,2.55,2.14,0.5086,32.2,2.204,1.78,0.1502,44.6,39.3,243.8,0.4783,2.55,3.43,4.764,243,619.0,5.1,-8.2,23.7,2.87,98,196,514,1049,0,0,0
2023-01-26 15:34:40.089175641,STG-013,262,27.43,10.89,0.0808,82.5,34.3,205,2.052,-62.9,4.38,2.61,1.64,0.3506,36.4,1.898,1.69,0.1189,40.3,43.4,212.0,0.485,0.89,3.59,4.693,241,615.6,4.6,-3.9,29.4,2.85,40,176,488,959,0,0,0
2023-01-26 13:59:02.954497944,STG-013,263,27.67,10.63,0.055,79.8,33.2,207,1.971,-61.3,4.16,2.67,1.78,0.409,30.6,1.535,1.75,0.1643,41.3,43.3,217.2,0.4597,1.15,3.66,4.706,243,614.0,5.5,-13.7,39.3,2.47,157,190,517,1044,0,0,0
2023-01-26 17:00:43.411173359,STG-013,264,27.11,9.89,0.0799,77.8,38.2,206,1.945,-60.1,4.57,2.6,1.86,0.4453,30.2,2.101,1.65,0.1548,38.3,39.7,258.9,0.4739,2.52,3.11,4.733,238,617.0,7.2,6.7,33.5,3.61,22,189,519,1017,0,0,0
2023-01-26 11:19:08.348063201,STG-013,265,26.64,9.85,0.0515,81.0,34.3,203,2.06,-63.8,3.96,2.75,1.79,0.4606,33.9,2.132,1.66,0.1533,40.2,45.9,216.0,0.5072,1.22,5.14,4.68,251,611.3,4.4,-7.4,40.9,4.96,105,189,492,1027,0,0,0
2023-01-27 00:32:36.333274437,STG-013,266,26.76,10.21,0.0591,78.2,29.0,210,1.964,-63.9,4.27,3.26,2.12,0.3995,28.6,2.397,1.71,0.1723,39.1,42.9,218.0,0.5045,1.73,3.89,4.713,249,624.5,5.7,-11.4,36.4,3.0,224,180,516,1007,0,0,0
2023-01-26 20:33:14.547853418,STG-013,267,27.55,10.68,0.0829,81.5,36.5,209,2.035,-62.1,4.55,3.04,1.65,0.4697,33.7,2.626,1.85,0.158,42.0,44.0,234.7,0.495,2.84,3.52,4.704,244,620.6,4.5,-6.2,29.0,3.96,216,181,501,958,0,0,0
2023-01-27 07:30:44.576828289,STG-013,268,27.31,10.91,0.0511,83.1,33.9,213,2.043,-64.6,4.42,3.0,1.69,0.447,31.6,2.189,1.77,0.1438,42.9,44.1,234.7,0.5178,3.9,4.56,4.718,252,631.5,10.0,-6.1,28.2,3.99,213,177,500,990,0,0,0
2023-01-27 01:24:46.961449435,STG-013,269,27.09,11.64,0.0716,81.4,32.0,213,2.007,-60.9,4.13,2.76,1.86,0.5324,36.1,2.205,1.68,0.1481,43.4,44.2,221.4,0.4955,2.63,3.9,4.646,244,625.4,5.8,-2.5,27.9,4.51,132,174,510,997,0,0,0
2023-01-27 04:22:00.040568113,STG-013,270,27.6,11.03,0.0694,79.7,37.4,211,1.994,-60.7,4.23,2.86,1.62,0.442,29.0,2.274,1.64,0.1494,47.1,44.0,225.3,0.5021,2.53,4.36,4.666,251,628.4,7.1,-3.3,46.6,2.73,84,203,527,979,0,0,0
2023-01-27 13:08:26.803817360,STG-013,271,26.98,11.11,0.0745,77.9,37.3,214,1.921,-64.6,4.07,3.44,2.18,0.3815,33.6,2.114,1.65,0.1528,34.9,42.3,251.8,0.4888,1.1,3.4,4.665,248,637.1,10.6,-2.3,26.1,3.2,34,184,486,959,0,0,0
2023-01-27 13:23:00.368359754,STG-013,272,27.23,10.41,0.0598,82.2,34.9,215,1.992,-60.7,4.32,2.67,1.55,0.3799,31.3,1.71,1.89,0.1595,40.2,44.1,242.4,0.5166,2.06,5.11,4.526,251,637.4,10.4,-12.2,32.7,4.4,42,177,512,973,0,0,0
2023-01-27 00:39:32.798028163,STG-013,273,26.8,10.47,0.0577,75.7,30.6,221,1.89,-65.1,4.4,3.02,2.01,0.4568,28.6,2.437,1.77,0.1727,40.0,44.2,252.4,0.5099,4.56,4.16,4.64,252,624.7,9.9,-6.6,36.1,5.49,132,171,502,1033,0,0,0
2023-01-27 10:57:57.107885916,STG-013,274,27.43,10.65,0.0653,77.8,35.6,216,1.953,-62.8,3.93,2.44,2.02,0.5115,31.5,2.239,1.88,0.1875,30.8,44.4,246.3,0.5179,2.38,3.96,4.62,253,635.0,9.3,-2.7,40.8,3.14,153,176,502,1015,0,0,0
2023-01-27 10:20:27.019007788,STG-013,275,26.79,10.99,0.0856,77.5,33.5,215,1.943,-62.0,4.21,3.33,1.43,0.4083,28.4,1.968,1.88,0.166,42.8,42.3,269.1,0.5103,-1.57,4.01,4.65,254,634.3,7.6,-14.0,30.2,4.23,251,173,481,959,0,0,0
2023-01-27 21:43:42.515498278,STG-013,276,27.43,9.9,0.0753,79.4,35.8,217,1.956,-61.6,4.05,2.97,1.73,0.5061,31.3,1.599,1.69,0.1617,39.1,44.0,230.9,0.4933,-0.54,4.06,4.682,256,645.7,8.7,-3.1,38.6,4.63,349,177,471,997,0,0,0
2023-01-27 18:43:33.755207157,STG-013,277,26.58,11.21,0.0843,79.3,37.3,221,1.938,-62.2,4.21,2.96,1.92,0.4536,27.9,1.944,1.67,0.1619,41.3,45.1,242.2,0.5015,0.9,5.85,4.604,254,642.7,13.0,1.9,41.0,4.62,277,179,492,941,0,0,0
2023-01-27 17:24:37.300742139,STG-013,278,27.8,11.5,0.0732,81.2,37.9,217,2.024,-60.8,4.24,3.28,1.37,0.4484,31.6,2.292,1.65,0.1641,41.9,41.9,236.4,0.5159,3.77,4.27,4.61,262,641.4,6.5,-7.4,30.9,2.59,38,161,490,985,0,0,0
2023-01-28 06:50:32.645474414,STG-013,279,27.0,10.76,0.0832,76.8,35.2,219,1.927,-64.2,4.24,3.31,1.82,0.4493,31.5,2.382,1.93,0.1561,43.7,41.1,246.2,0.5268,1.23,3.76,4.562,259,654.8,12.3,-11.1,42.9,3.37,233,183,502,998,0,0,0
2023-01-28 01:47:54.456649938,STG-013,280,26.88,10.21,0.0829,78.2,36.4,220,1.958,-59.2,4.05,2.71,1.78,0.499,32.2,2.213,1.76,0.1786,37.5,45.5,243.0,0.5208,-0.29,4.75,4.575,263,649.8,9.8,-3.8,38.0,4.87,358,179,466,938,0,0,0
2023-01-28 07:30:17.732649970,STG-013,281,27.14,10.88,0.0716,80.0,36.4,224,2.028,-59.9,4.3,3.6,1.78,0.4574,31.7,2.192,1.81,0.1712,37.8,45.6,240.4,0.532,3.35,4.56,4.474,265,655.5,13.5,-6.0,36.8,5.64,192,168,461,975,0,0,0
2023-01-28 17:56:52.104829746,STG-013,282,26.75,11.9,0.0816,73.2,34.0,220,1.851,-61.8,4.24,3.27,2.24,0.4939,27.7,2.436,1.8,0.1664,36.3,43.4,243.7,0.5171,1.0,4.61,4.598,261,665.9,13.4,-9.4,36.5,4.23,131,157,466,924,0,0,0
2023-01-28 05:47:33.369152472,STG-013,283,26.94,10.74,0.0801,77.8,36.3,223,1.926,-60.7,4.1,2.98,1.9,0.4794,31.2,2.435,1.81,0.1525,41.7,41.3,230.4,0.5316,2.61,4.5,4.525,261,653.8,11.7,-3.7,39.9,6.1,5,170,464,897,0,0,0
2023-01-28 09:45:15.308685128,STG-013,284,26.9,10.82,0.0816,75.0,36.2,224,1.892,-62.3,3.83,3.4,2.15,0.5382,30.7,2.181,1.8,0.1696,40.6,44.1,252.0,0.525,1.39,3.24,4.618,262,657.8,12.9,-7.9,37.0,2.5,274,185,471,942,0,0,0
2023-01-28 13:32:56.554538327,STG-013,285,26.84,10.72,0.085,78.1,31.9,226,1.933,-61.2,4.57,3.17,1.84,0.5137,30.1,2.416,1.7,0.1519,43.4,45.1,235.0,0.5213,1.74,4.92,4.641,262,661.5,13.5,-6.5,36.8,5.58,226,184,478,969,0,0,0
2023-01-29 03:01:59.286947126,STG-013,286,27.32,11.12,0.0932,76.2,33.6,229,1.937,-60.0,3.97,3.49,1.93,0.4307,34.1,2.532,1.75,0.1533,44.7,43.9,223.2,0.5302,1.3,4.54,4.528,268,675.0,11.7,-9.3,32.3,4.37,143,172,482,931,0,0,0
2023-01-28 20:15:48.326778544,STG-013,287,27.07,11.29,0.0923,79.2,37.5,229,1.951,-62.1,3.68,3.03,2.1,0.4757,33.7,3.14,2.02,0.165,38.9,44.2,234.0,0.5465,4.43,4.57,4.557,273,668.3,13.1,-7.8,35.9,3.9,277,176,498,964,0,0,0
2023-01-28 22:14:15.365160485,STG-013,288,27.41,10.21,0.104,80.5,31.6,228,1.962,-61.7,4.12,3.19,1.87,0.5314,31.4,2.175,1.87,0.1751,44.1,49.4,245.6,0.5502,2.51,4.33,4.556,269,670.2,11.0,-7.4,27.9,3.98,350,168,457,945,0,0,0
2023-01-28 18:49:05.898447696,STG-013,289,27.22,10.77,0.089,78.1,32.0,227,1.936,-61.9,3.93,3.17,1.7,0.4788,34.3,2.511,1.96,0.1737,45.3,43.7,243.5,0.5334,2.22,3.33,4.558,262,666.8,15.1,-2.5,20.8,3.95,127,173,468,928,0,0,0
2023-01-29 08:32:24.619428896,STG-013,290,27.69,10.99,0.0776,77.1,36.8,231,1.916,-61.4,4.02,3.12,1.92,0.48,34.6,2.056,1.79,0.1998,46.9,44.4,235.7,0.5365,2.08,4.01,4.565,269,680.5,13.0,-5.8,38.9,4.57,181,173,428,929,0,0,0
2023-01-29 13:40:20.953898960,STG-013,291,27.32,10.83,0.0717,77.0,34.8,229,1.906,-57.8,4.11,3.2,1.88,0.4236,33.0,3.12,2.07,0.1693,44.6,47.2,248.7,0.5391,0.56,3.45,4.543,267,685.7,16.8,2.1,28.2,3.85,57,183,459,818,0,0,0
2023-01-29 13:58:20.196532322,STG-013,292,27.23,10.04,0.1098,79.0,37.2,229,1.961,-64.9,4.12,3.42,1.89,0.5337,32.4,1.904,1.9,0.1572,46.5,45.7,240.2,0.5533,3.9,4.17,4.516,276,686.0,14.8,-2.2,46.9,2.03,49,161,446,885,0,0,0
2023-01-29 13:39:57.090500135,STG-013,293,26.19,12.02,0.0923,75.6,36.2,233,1.863,-61.7,4.05,3.26,2.09,0.5856,31.2,2.326,2.02,0.1753,42.3,47.8,226.2,0.5501,0.33,4.54,4.486,272,685.7,14.3,-0.5,44.2,5.35,346,156,448,918,0,0,0
2023-01-29 11:04:36.124187356,STG-013,294,26.84,10.77,0.0923,76.8,31.4,228,1.91,-60.0,4.05,3.42,1.99,0.4814,30.3,2.752,2.02,0.1757,44.5,44.1,276.3,0.54,3.81,3.33,4.454,270,683.1,15.8,-9.1,31.4,3.16,174,176,450,853,0,0,0
2023-01-29 21:50:49.490457659,STG-013,295,26.5,10.76,0.1053,75.0,35.7,233,1.883,-62.8,4.2,3.07,1.89,0.5971,31.4,2.2,1.99,0.1571,43.8,48.0,260.9,0.5608,3.78,4.12,4.528,280,693.8,16.2,-17.8,31.5,3.27,117,150,434,850,0,0,0
2023-01-29 17:06:20.561471430,STG-013,296,27.0,9.92,0.1046,75.1,33.4,238,1.893,-61.5,4.08,3.55,2.15,0.5811,29.1,2.976,1.85,0.1788,39.0,45.6,239.6,0.5542,2.52,3.49,4.508,274,689.1,16.8,-7.5,30.4,3.49,65,154,478,864,0,0,1
2023-01-29 19:55:21.502777303,STG-013,297,27.18,10.2,0.1097,76.2,32.2,232,1.858,-59.7,4.27,3.26,1.8,0.5315,30.2,2.397,1.9,0.1859,43.4,48.0,246.7,0.5447,1.85,3.96,4.556,271,691.9,16.0,-6.7,17.8,6.35,228,144,441,857,0,0,0
2023-01-30 11:07:04.108141559,STG-013,298,27.16,10.88,0.1049,79.2,35.6,236,1.988,-59.8,3.62,3.34,2.17,0.5529,31.5,2.929,1.78,0.18,44.7,47.1,262.2,0.5829,2.86,4.13,4.515,283,707.1,17.2,-1.0,43.2,4.73,273,167,441,889,0,0,0
2023-01-30 04:25:25.439136786,STG-013,299,26.99,11.45,0.1046,75.1,37.0,238,1.9,-59.7,3.83,3.06,2.18,0.5806,28.1,3.261,2.1,0.1807,38.4,44.8,252.6,0.5501,4.05,4.31,4.513,278,700.4,19.0,-4.9,29.1,5.99,265,161,430,895,0,0,0
2023-01-30 04:33:58.551204359,STG-013,300,26.99,10.46,0.1058,75.0,35.9,239,1.867,-61.7,4.27,3.58,1.98,0.51,29.7,2.411,2.04,0.184,47.8,47.1,237.2,0.5634,-3.29,4.77,4.488,280,700.6,16.0,-3.6,50.4,3.9,59,164,448,825,0,0,0
2023-01-30 05:08:25.708572276,STG-013,301,27.03,11.45,0.0966,72.8,34.3,240,1.819,-62.2,3.68,3.19,2.05,0.608,32.2,2.844,2.1,0.1744,45.8,48.4,242.2,0.5395,-0.83,5.21,4.402,276,701.1,17.8,-1.2,29.3,4.69,296,158,444,877,0,0,0
2023-01-30 18:53:31.713598890,STG-013,302,28.0,11.38,0.1202,78.8,36.0,237,1.946,-60.7,4.02,3.3,2.13,0.6216,30.1,2.694,1.81,0.1775,40.0,47.0,248.4,0.5614,2.11,4.61,4.442,278,714.9,17.8,-13.9,45.0,4.38,278,170,458,827,0,0,0
2023-01-30 09:39:23.930907713,STG-013,303,26.93,11.29,0.1051,73.6,37.2,239,1.838,-62.7,4.15,3.32,2.02,0.523,27.8,2.471,1.93,0.1827,37.0,46.6,270.0,0.5613,0.94,3.49,4.445,279,705.7,18.1,-6.1,35.4,4.86,88,154,435,821,0,0,0
2023-01-30 19:29:06.070870695,STG-013,304,26.75,11.38,0.1173,78.0,35.9,238,1.943,-61.7,3.98,2.69,1.7,0.4853,31.8,2.714,2.03,0.1847,46.7,47.2,256.8,0.5516,2.44,4.59,4.461,278,715.5,20.5,-1.5,32.7,3.15,103,154,471,851,0,0,0
2023-01-30 18:15:41.786244835,STG-013,305,27.1,11.18,0.1186,75.4,35.5,243,1.873,-59.7,3.99,3.44,2.12,0.5277,30.3,2.612,1.93,0.1895,43.5,47.7,241.7,0.555,3.76,5.04,4.445,283,714.3,15.6,-5.2,34.1,3.4,233,159,418,825,0,0,0
2023-01-30 15:01:32.350189147,STG-013,306,26.47,10.69,0.1194,75.5,37.5,243,1.854,-62.8,4.06,3.23,1.89,0.6163,26.9,2.951,2.0,0.1786,45.2,47.7,268.3,0.5987,2.15,4.27,4.569,285,711.0,19.8,-4.3,28.6,4.36,167,158,441,832,0,0,0
2023-01-30 18:24:46.785713217,STG-013,307,27.48,11.33,0.1238,71.2,36.1,242,1.829,-60.0,4.3,3.51,1.9,0.5542,32.8,2.803,2.04,0.1955,40.6,45.9,248.4,0.5421,1.63,4.1,4.463,285,714.4,18.2,-4.0,36.1,4.45,214,149,394,845,0,0,0
2023-01-31 01:46:42.119906523,STG-013,308,27.25,10.1,0.1276,70.9,36.3,242,1.843,-62.4,4.27,3.41,2.49,0.5561,27.2,3.283,1.93,0.2067,43.6,47.2,252.0,0.5748,1.93,4.51,4.461,285,721.8,23.2,3.7,34.1,5.33,172,150,430,842,0,0,0
2023-01-31 02:04:53.206811088,STG-013,309,26.95,12.17,0.1091,74.0,40.1,244,1.841,-60.4,4.14,3.72,1.94,0.6015,29.3,2.763,1.95,0.1889,43.0,49.8,273.7,0.5839,3.9,5.05,4.513,287,722.1,19.0,-10.9,38.1,5.99,223,159,420,846,0,0,0
2023-01-31 03:56:34.232691956,STG-013,310,27.31,12.1,0.0932,74.3,34.2,242,1.86,-60.6,4.1,3.83,2.05,0.6104,28.3,2.821,2.04,0.1911,39.7,48.8,250.8,0.5962,2.44,4.6,4.445,297,723.9,22.1,-11.4,30.6,5.59,345,178,398,800,0,0,0
2023-01-31 05:52:27.991907410,STG-013,311,27.05,11.25,0.1314,73.6,36.0,245,1.875,-59.3,4.02,3.4,2.16,0.5057,27.5,2.187,2.06,0.199,52.7,47.3,253.9,0.5965,4.39,5.23,4.464,290,725.9,27.8,-7.2,43.1,4.13,170,150,392,836,0,0,0
2023-01-31 07:04:19.430154644,STG-013,312,27.12,10.91,0.1217,76.6,34.9,248,1.892,-61.1,3.94,3.53,2.41,0.6392,29.4,2.566,2.12,0.192,44.6,45.7,270.4,0.5765,0.41,2.84,4.354,287,727.1,21.6,-0.1,8.3,3.09,94,153,406,828,0,0,0
2023-01-31 18:23:41.987363664,STG-013,313,27.19,10.85,0.1185,77.3,36.6,249,1.884,-58.4,4.17,3.41,2.14,0.6492,30.2,2.6,1.92,0.1946,40.8,48.4,262.1,0.5675,1.18,4.57,4.431,291,738.4,24.7,-11.8,40.8,4.26,25,160,458,840,0,0,0
2023-01-31 17:04:46.919516529,STG-013,314,27.18,10.78,0.1172,72.6,35.5,248,1.814,-62.5,4.29,3.43,2.09,0.6136,30.0,3.201,2.0,0.2232,47.9,47.9,297.1,0.5585,1.65,4.38,4.437,291,737.1,22.7,-8.5,25.4,3.67,130,132,431,771,0,0,0
2023-01-31 18:04:50.617316853,STG-013,315,26.98,11.78,0.1154,71.4,34.8,248,1.81,-60.9,3.93,3.25,2.11,0.5992,27.5,2.869,2.04,0.2,44.2,49.7,244.8,0.5884,1.58,5.19,4.325,289,738.1,26.3,-3.8,38.0,6.32,144,151,360,783,0,0,0
2023-01-31 08:05:34.277678815,STG-013,316,27.12,11.61,0.1305,73.5,35.6,252,1.827,-63.3,3.82,3.4,2.11,0.6238,30.6,3.289,2.05,0.2009,49.4,51.8,259.9,0.5786,1.16,4.78,4.501,294,728.1,25.1,-6.9,36.2,5.03,146,142,398,790,0,0,0
2023-01-31 23:38:30.321180001,STG-013,317,26.92,12.03,0.1208,72.5,36.3,249,1.849,-63.4,4.27,3.06,2.1,0.7212,29.8,2.719,2.12,0.1903,47.0,47.5,248.8,0.5848,1.3,3.86,4.362,295,743.6,25.8,-7.2,30.6,3.52,240,140,398,774,0,0,0
